Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,No,18,No,0,8,8,7,13.4,0,0,8,8,7,13.4,0,12.7,3.7,-1.7,Graduate
Single,1st phase—general contingent,1,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Technicians & Professionals,Yes,No,Yes,Yes,Male,No,21,No,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Dropout
Married,Transfer,1,Agronomy,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Scientific Specialists,No,No,No,Yes,Male,No,26,No,0,6,9,1,10.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout
Single,2nd phase—general contingent,1,Informatics Engineering,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Skilled Industry Workers,Technicians & Professionals,Yes,No,Yes,Yes,Male,No,20,No,0,5,5,0,0.0,0,0,5,5,0,0.0,5,9.4,-0.8,-3.12,Dropout
Single,Technological specialization diploma holders,1,Agronomy,Daytime,Technological specialization course,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Legislative/Executive Officers,Unskilled Workers,No,No,No,Yes,Male,No,25,No,0,6,16,3,11.25,0,0,6,14,4,11.2,0,15.5,2.8,-4.06,Dropout
Single,2nd phase—general contingent,1,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,No,No,No,Yes,Male,No,19,No,0,5,10,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled
Single,Over 23 years old,2,Management,Daytime,Secondary education,Portuguese,General commerce course,Doctorate,Administrative Staff,Legislative/Executive Officers,Yes,No,No,Yes,Male,No,24,No,0,5,8,3,10.666666666666666,1,0,5,5,1,14.0,0,9.4,-0.8,-3.12,Dropout
Single,1st phase—general contingent,1,Equiniculture,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Scientific Specialists,No,No,No,Yes,Male,No,20,No,0,5,7,4,11.75,0,0,5,5,5,13.4,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,Secondary Education,Higher Education Degree,Unskilled Workers,Service/Sales/Security,No,No,No,Yes,Male,No,20,No,0,5,5,0,0.0,0,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,1st phase—special contingent (Azores Island),3,Communication Design,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Unskilled Workers,Farmers/Ag Workers,Yes,No,No,Yes,Female,No,18,No,0,6,6,6,12.666666666666666,0,0,6,8,6,14.125,0,10.8,1.4,1.74,Graduate
Divorced,Over 23 years old,1,Oral Hygiene,Daytime,Secondary education,Portuguese,General commerce course,Higher Education Degree,Unskilled Workers,Scientific Specialists,No,No,No,Yes,Female,No,25,No,0,7,14,7,11.95,0,0,8,15,7,12.042857142857144,0,12.7,3.7,-1.7,Enrolled
Single,2nd phase—general contingent,1,Tourism,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Unskilled Workers,Farmers/Ag Workers,Yes,No,No,Yes,Female,No,22,No,0,6,7,5,14.0,0,0,6,6,6,15.666666666666666,0,11.1,0.6,2.02,Graduate
Single,Change in course,1,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Student,Farmers/Ag Workers,No,No,No,No,Female,No,41,No,0,6,6,0,0.0,6,0,6,12,0,0.0,0,9.4,-0.8,-3.12,Dropout
Single,1st phase—general contingent,2,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Skilled Industry Workers,Unskilled Workers,No,No,Yes,Yes,Female,Yes,19,No,0,5,11,2,11.5,0,0,5,10,0,0.0,0,12.7,3.7,-1.7,Dropout
Single,Change in course,1,Equiniculture,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Technicians & Professionals,Administrative Staff,Yes,No,No,Yes,Female,No,21,No,0,6,10,6,12.0,0,0,6,12,5,12.8,0,13.9,-0.3,0.79,Graduate
Single,Over 23 years old,1,Veterinary Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Service/Sales/Security,Service/Sales/Security,Yes,No,Yes,Yes,Female,No,30,No,0,6,7,6,16.428571428571427,0,0,6,7,6,16.666666666666668,0,13.9,-0.3,0.79,Dropout
Single,1st phase—general contingent,5,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,Yes,21,No,0,7,9,5,13.336000000000002,0,0,8,9,7,13.207142857142856,0,11.1,0.6,2.02,Graduate
Married,Over 23 years old,2,Oral Hygiene,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,26,No,0,7,7,0,0.0,0,0,8,8,0,0.0,6,10.8,1.4,1.74,Enrolled
Single,International student (bachelor),1,Advertising and Marketing Management,Daytime,Secondary education,Brazilian,Secondary Education,Secondary Education,Unskilled Workers,Administrative Staff,No,No,No,Yes,Female,No,21,Yes,2,7,9,7,14.666666666666666,0,1,6,8,6,14.0,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Administrative Staff,Yes,No,No,Yes,Female,No,18,No,0,8,8,7,14.115714285714288,0,0,8,8,7,14.115714285714288,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,4,Veterinary Nursing,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Legislative/Executive Officers,Administrative Staff,Yes,No,No,Yes,Female,Yes,19,No,0,6,7,6,14.857142857142858,0,0,6,10,6,13.11111111111111,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,2,Veterinary Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,Yes,18,No,0,6,7,6,13.833333333333334,0,0,6,10,6,13.714285714285714,0,8.9,1.4,3.51,Graduate
Single,2nd phase—general contingent,2,Management,Daytime,Secondary education,Portuguese,Bachelor’s Degree,Higher Education Degree,Scientific Specialists,Scientific Specialists,Yes,No,No,Yes,Female,No,19,No,0,5,10,3,11.0,0,0,5,9,4,11.75,0,12.7,3.7,-1.7,Enrolled
Single,Change in course,1,Veterinary Nursing,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Service/Sales/Security,No,No,No,Yes,Female,No,21,No,0,6,11,4,11.75,0,0,6,12,3,13.666666666666666,0,13.9,-0.3,0.79,Enrolled
Single,2nd phase—general contingent,2,Management,Daytime,Secondary education,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Technicians & Professionals,Yes,No,No,Yes,Female,Yes,18,No,0,5,15,2,10.0,0,0,5,14,2,12.0,0,13.9,-0.3,0.79,Dropout
Single,Over 23 years old,1,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,24,No,0,8,15,6,12.415,0,0,8,15,6,12.415,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,1,Equiniculture,Daytime,Secondary education,Portuguese,Master’s Degree,Doctorate,Scientific Specialists,Scientific Specialists,Yes,No,No,Yes,Female,No,21,No,0,5,12,1,11.0,0,0,5,9,2,10.5,0,12.7,3.7,-1.7,Enrolled
Single,Technological specialization diploma holders,1,Veterinary Nursing,Daytime,Technological specialization course,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,No,23,No,1,6,14,5,14.428571428571429,0,1,6,7,6,13.428571428571429,0,16.2,0.3,-0.92,Graduate
Single,2nd phase—general contingent,2,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Service/Sales/Security,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,18,No,0,8,8,7,14.312857142857142,0,0,8,8,7,14.312857142857142,0,10.8,1.4,1.74,Graduate
Single,Over 23 years old,1,Veterinary Nursing,Daytime,Secondary education,Portuguese,Master’s Degree,Secondary Education,Scientific Specialists,Unskilled Workers,No,No,No,No,Female,No,26,No,0,6,8,6,15.428571428571429,0,0,6,7,5,14.5,0,11.1,0.6,2.02,Enrolled
Single,1st phase—general contingent,1,Equiniculture,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Service/Sales/Security,Machine Operators,Yes,No,No,Yes,Female,No,20,No,0,5,9,4,12.0,1,0,5,6,5,13.4,0,9.4,-0.8,-3.12,Graduate
Single,1st phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Master’s Degree,Secondary Education,Service/Sales/Security,Service/Sales/Security,No,No,No,Yes,Female,No,18,No,0,6,7,6,13.833333333333334,0,0,6,7,6,13.714285714285714,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Bachelor’s Degree,Other—11th Year,Technicians & Professionals,Armed Forces,Yes,No,No,Yes,Female,No,20,No,0,6,6,6,12.166666666666666,0,0,6,7,6,12.142857142857142,0,11.1,0.6,2.02,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,20,No,0,8,8,7,14.014285714285714,0,0,8,8,7,14.014285714285714,0,12.7,3.7,-1.7,Enrolled
Single,2nd phase—general contingent,2,Social Service,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Administrative Staff,Armed Forces,Yes,Yes,No,Yes,Female,No,18,No,0,6,15,2,10.333333333333334,3,0,6,13,3,13.333333333333334,0,12.7,3.7,-1.7,Enrolled
Single,1st phase—general contingent,4,Journalism and Communication,Daytime,Secondary education,Portuguese,Secondary Education,Other—11th Year,Unskilled Workers,Armed Forces,Yes,No,No,Yes,Female,Yes,22,No,0,6,7,5,13.2,0,0,6,7,5,13.6,0,12.4,0.5,1.79,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,Yes,Yes,Female,No,20,No,0,7,7,6,15.4,0,0,7,7,6,15.4,0,7.6,2.6,0.32,Graduate
Single,2nd phase—general contingent,4,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,Yes,19,No,0,7,7,7,13.385714285714286,0,0,8,8,8,15.925,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,1,Equiniculture,Daytime,Secondary education,Portuguese,Higher Education Degree,Secondary Education,Scientific Specialists,Administrative Staff,Yes,No,Yes,Yes,Female,No,18,No,0,6,13,6,10.857142857142858,0,0,6,10,4,11.0,0,15.5,2.8,-4.06,Dropout
Single,2nd phase—general contingent,2,Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Farmers/Ag Workers,Farmers/Ag Workers,No,No,No,Yes,Female,No,18,No,0,5,11,5,11.333333333333334,0,0,5,8,5,12.0,0,13.9,-0.3,0.79,Graduate
Single,1st phase—general contingent,4,Veterinary Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Secondary Education,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,Yes,19,No,0,5,7,4,14.5,0,0,5,5,5,13.6,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,2,Communication Design,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Female,Yes,19,No,0,6,6,6,14.166666666666666,0,0,6,8,6,12.375,0,10.8,1.4,1.74,Graduate
Single,2nd phase—general contingent,1,Social Service (evening attendance),Evening,Secondary education,Portuguese,2nd cycle general high school,Unknown,Student,Student,No,No,No,Yes,Female,No,24,No,0,6,7,6,12.833333333333334,0,0,6,8,6,12.0,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Administrative Staff,Administrative Staff,No,No,No,Yes,Female,No,21,No,0,6,7,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate
Single,1st phase—general contingent,1,Social Service,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Technicians & Professionals,Yes,No,No,Yes,Female,Yes,20,No,0,6,7,6,13.666666666666666,0,0,6,7,6,14.571428571428571,0,11.1,0.6,2.02,Graduate
Single,Over 23 years old,1,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Skilled Industry Workers,No,No,Yes,No,Female,Yes,28,No,0,6,6,6,10.833333333333334,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,Dropout
Single,1st phase—general contingent,2,Basic Education,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,No,21,No,0,6,7,6,13.428571428571429,0,0,6,8,6,13.142857142857142,0,7.6,2.6,0.32,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Other Admin Support,Subsistence Farmers,Yes,No,Yes,Yes,Male,No,20,No,0,7,7,7,12.401428571428571,0,0,8,10,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled
Single,Transfer,1,Agronomy,Daytime,Secondary education,Portuguese,Higher Education Degree,Bachelor’s Degree,Scientific Specialists,Farmers/Ag Workers,No,No,No,No,Male,No,36,No,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout
Married,Over 23 years old,1,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,No,Male,No,42,No,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
Married,Over 23 years old,1,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Male,No,47,No,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,Dropout
Single,Over 23 years old,1,Informatics Engineering,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Administrative Staff,Skilled Industry Workers,No,No,No,No,Male,No,25,No,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
Single,Over 23 years old,1,Advertising and Marketing Management,Daytime,Other—11th year,Portuguese,Secondary Education,Basic Edu 1st Cycle,Technicians & Professionals,Service/Sales/Security,No,No,No,Yes,Male,Yes,25,No,0,6,8,6,14.142857142857142,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,Graduate
Married,Over 23 years old,1,Social Service (evening attendance),Evening,Basic education 3rd cycle,Portuguese,General commerce course,Basic Edu 1st Cycle,Farmers/Ag Workers,Machine Operators,No,No,No,Yes,Male,No,48,No,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout
Single,Change in course,1,Management (evening attendance),Evening,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Male,Yes,32,No,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,Graduate
Single,Holders of other higher courses,1,Management (evening attendance),Evening,Higher education—degree (1st cycle),Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,No,No,No,Yes,Male,No,38,No,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,Dropout
Single,Holders of other higher courses,1,Social Service,Daytime,Higher education—degree (1st cycle),Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Service/Sales/Security,Service/Sales/Security,No,No,No,Yes,Male,No,37,No,11,16,23,15,11.733333333333333,0,6,11,17,9,11.88888888888889,0,15.5,2.8,-4.06,Graduate
Single,Over 23 years old,2,Management,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,No,Male,No,26,No,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,Dropout
Single,Technological specialization diploma holders,1,Veterinary Nursing,Daytime,Technological specialization course,Portuguese,Higher Education Degree,Doctorate,Scientific Specialists,Scientific Specialists,No,No,No,Yes,Male,No,23,No,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout
Single,Technological specialization diploma holders,1,Agronomy,Daytime,Technological specialization course,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Technicians & Professionals,Service/Sales/Security,No,No,No,Yes,Male,No,23,No,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Enrolled
Single,Technological specialization diploma holders,1,Agronomy,Daytime,Technological specialization course,Portuguese,Bachelor’s Degree,Higher Education Degree,Unskilled Workers,Farmers/Ag Workers,No,No,No,Yes,Male,No,20,No,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled
Single,Over 23 years old,1,Nursing,Daytime,Higher education—master’s degree,Portuguese,Higher Education Degree,Basic Edu 2nd Cycle,Technicians & Professionals,Skilled Industry Workers,Yes,No,No,Yes,Male,No,26,No,2,7,8,6,13.046666666666669,0,2,8,10,7,13.30625,0,11.1,0.6,2.02,Dropout
Single,Change in course,1,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Service/Sales/Security,No,No,No,Yes,Female,No,45,No,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,12.7,3.7,-1.7,Enrolled
Single,Over 23 years old,1,Social Service (evening attendance),Evening,Basic education 3rd cycle,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Female,Yes,26,No,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled
Single,Change in course,1,Social Service (evening attendance),Evening,Higher education—degree,Portuguese,12th Year—not completed,12th Year—not completed,Other Situation,Other Situation,No,No,No,Yes,Female,No,26,No,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,Graduate
Single,Over 23 years old,1,Management (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,25,No,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,Enrolled
Single,1st phase—special contingent (Madeira Island),4,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,Yes,No,No,Yes,Female,No,18,No,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduate
Single,Holders of other higher courses,1,Nursing,Daytime,Higher education—degree,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,No,27,No,0,8,8,7,14.414285714285716,0,0,8,8,7,14.414285714285716,0,12.7,3.7,-1.7,Graduate
Legally Separated,2nd phase—general contingent,3,Social Service (evening attendance),Evening,Secondary education,Portuguese,General commerce course,Secondary Education,Service/Sales/Security,Other Situation,No,No,No,No,Female,No,24,No,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
Single,2nd phase—general contingent,1,Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Farmers/Ag Workers,Armed Forces,Yes,No,No,Yes,Female,No,20,No,0,5,8,5,12.333333333333334,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,Graduate
Single,1st phase—general contingent,1,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Machine Operators,Yes,No,No,Yes,Female,Yes,18,No,0,7,9,0,0.0,0,0,7,8,1,10.0,0,15.5,2.8,-4.06,Dropout
